date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:29:20	27044/27044	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jun%202020%2000:29:17%20GMT	http://www.eagleget.com/es/	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/es/index.html	(from http://www.eagleget.com/)
01:29:20	26635/26635	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jun%202020%2000:29:18%20GMT	http://www.eagleget.com/cn/	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/cn/index.html	(from http://www.eagleget.com/)
01:29:22	19031/19031	---M--	200	added ('OK')	image/png	etag:%22552bdf6a-4a57%22	http://www.eagleget.com/wp-content/uploads/2015/04/software-informer.png	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/uploads/2015/04/software-informer.png	(from http://www.eagleget.com/)
01:29:23	26384/26384	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jun%202020%2000:29:19%20GMT	http://www.eagleget.com/tw/	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/tw/index.html	(from http://www.eagleget.com/)
01:29:23	26811/26811	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jun%202020%2000:29:19%20GMT	http://www.eagleget.com/vn/	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/vn/index.html	(from http://www.eagleget.com/)
01:29:23	20301/20301	---M--	200	added ('OK')	image/png	etag:%2251efd330-4f4d%22	http://www.eagleget.com/wp-content/uploads/2012/08/ks-editor1.png	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/uploads/2012/08/ks-editor1.png	(from http://www.eagleget.com/)
01:29:24	11467/11467	---M--	200	added ('OK')	image/png	etag:%2251a849be-2ccb%22	http://www.eagleget.com/wp-content/uploads/2012/08/tamindir.png	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/uploads/2012/08/tamindir.png	(from http://www.eagleget.com/)
01:29:24	5893/5893	---M--	200	added ('OK')	image/jpeg	etag:%2255263c0d-1705%22	http://www.eagleget.com/wp-content/uploads/2015/04/freewarede.jpg	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/uploads/2015/04/freewarede.jpg	(from http://www.eagleget.com/)
01:29:24	12033/12033	---M--	200	added ('OK')	image/png	etag:%2251a96351-2f01%22	http://www.eagleget.com/wp-content/uploads/2012/08/KD_freequalityprogram.png	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/uploads/2012/08/KD_freequalityprogram.png	(from http://www.eagleget.com/)
01:29:25	2394/2394	---M--	200	added ('OK')	image/png	etag:%22550ecb80-95a%22	http://www.eagleget.com/wp-content/uploads/2015/03/Schedule-and-Manage-Downloading-Jobs-Smartly.png	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/uploads/2015/03/Schedule-and-Manage-Downloading-Jobs-Smartly.png	(from http://www.eagleget.com/)
01:29:25	4947/4947	---M--	200	added ('OK')	image/png	etag:%22550ec411-1353%22	http://www.eagleget.com/wp-content/uploads/2015/03/high-speed.png	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/uploads/2015/03/high-speed.png	(from http://www.eagleget.com/)
01:29:25	10313/10313	---M--	200	added ('OK')	image/gif	etag:%225179e8bb-2849%22	http://www.eagleget.com/wp-content/uploads/2012/08/downloadhr1.gif	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/uploads/2012/08/downloadhr1.gif	(from http://www.eagleget.com/)
01:29:25	5159/5159	---M--	200	added ('OK')	image/png	etag:%22550ecb7f-1427%22	http://www.eagleget.com/wp-content/uploads/2015/03/Support-All-Popular-Browsers1.png	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/uploads/2015/03/Support-All-Popular-Browsers1.png	(from http://www.eagleget.com/)
01:29:25	8223/8223	---M--	200	added ('OK')	image/png	etag:%22550eca37-201f%22	http://www.eagleget.com/wp-content/uploads/2015/03/Automatic-Refresh-Expired-Download-Address.png	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/uploads/2015/03/Automatic-Refresh-Expired-Download-Address.png	(from http://www.eagleget.com/)
01:29:26	3751/3751	---M--	200	added ('OK')	image/png	etag:%22550ecb81-ea7%22	http://www.eagleget.com/wp-content/uploads/2015/03/Automatic-Malware-Checker.png	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/uploads/2015/03/Automatic-Malware-Checker.png	(from http://www.eagleget.com/)
01:29:26	6905/6905	---M--	200	added ('OK')	image/png	etag:%22550ec30c-1af9%22	http://www.eagleget.com/wp-content/uploads/2015/03/Flexible-Notification.png	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/uploads/2015/03/Flexible-Notification.png	(from http://www.eagleget.com/)
01:29:26	6269/6269	---M--	200	added ('OK')	image/png	etag:%22550eca39-187d%22	http://www.eagleget.com/wp-content/uploads/2015/03/Customizable-User-Interface.png	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/uploads/2015/03/Customizable-User-Interface.png	(from http://www.eagleget.com/)
01:29:26	26790/26790	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jun%202020%2000:29:23%20GMT	http://www.eagleget.com/testimonials/	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/testimonials/index.html	(from http://www.eagleget.com/)
01:29:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jun%202020%2000:29:24%20GMT	http://www.eagleget.com/eagleget-user-terms	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/eagleget-user-terms	(from http://www.eagleget.com/)
01:29:27	18151/18151	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jun%202020%2000:29:25%20GMT	http://www.eagleget.com/contact-us/	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/contact-us/index.html	(from http://www.eagleget.com/)
01:29:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jun%202020%2000:29:25%20GMT	http://www.eagleget.com/privacy-policy	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/privacy-policy	(from http://www.eagleget.com/)
01:29:28	22958/22958	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jun%202020%2000:29:25%20GMT	http://www.eagleget.com/eagleget-user-terms/	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/eagleget-user-terms/index.html	(from http://www.eagleget.com/)
01:29:29	1039/1039	---MCZ	200	added ('OK')	text/xml	date:Fri,%2005%20Jun%202020%2000:29:27%20GMT	http://www.eagleget.com/sitemap_index.xml	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/sitemap_index.xml	(from http://www.eagleget.com/)
01:29:29	24128/24128	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jun%202020%2000:29:27%20GMT	http://www.eagleget.com/privacy-policy/	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/privacy-policy/index.html	(from http://www.eagleget.com/)
01:29:29	13420/13420	---MCZ	200	added ('OK')	application/javascript	etag:W/%22581acdd2-346c%22	http://www.eagleget.com/wp-includes/js/jquery/ui/effect.min.js?ver=1.11.4	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-includes/js/jquery/ui/effect.mine899.js	(from http://www.eagleget.com/)
01:29:29	962/962	---MCZ	200	added ('OK')	application/javascript	etag:W/%22563df086-3c2%22	http://www.eagleget.com/wp-includes/js/jquery/ui/effect-slide.min.js?ver=1.11.4	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-includes/js/jquery/ui/effect-slide.mine899.js	(from http://www.eagleget.com/)
01:29:30	18004/18004	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jun%202020%2000:29:27%20GMT	http://www.eagleget.com/uninstall-eagleget/	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/uninstall-eagleget/index.html	(from http://www.eagleget.com/)
01:29:30	55176/55176	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bb4aa11-d788%22	http://www.eagleget.com/wp-content/themes/one-page-express/assets/js/drop_menu_selection.js?ver=1.2.8	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/themes/one-page-express/assets/js/drop_menu_selection1efe.js	(from http://www.eagleget.com/)
01:29:30	14143/14143	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bb4aa11-373f%22	http://www.eagleget.com/wp-content/themes/one-page-express/assets/js/libs/typed.js?ver=1.2.8	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/themes/one-page-express/assets/js/libs/typed1efe.js	(from http://www.eagleget.com/)
01:29:30	2134/2134	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bb4aa11-856%22	http://www.eagleget.com/wp-content/themes/one-page-express/assets/js/theme.js?ver=1.2.8	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/themes/one-page-express/assets/js/theme1efe.js	(from http://www.eagleget.com/)
01:29:31	27645/27645	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bb4aa11-6bfd%22	http://www.eagleget.com/wp-content/themes/one-page-express/assets/js/libs/fixto.js?ver=1.2.8	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/themes/one-page-express/assets/js/libs/fixto1efe.js	(from http://www.eagleget.com/)
01:29:31	3407/3407	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bb4aa11-d4f%22	http://www.eagleget.com/wp-content/themes/one-page-express/assets/js/sticky.js?ver=1.2.8	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/themes/one-page-express/assets/js/sticky1efe.js	(from http://www.eagleget.com/)
01:29:31	7994/7994	---MCZ	200	added ('OK')	application/javascript	etag:W/%22581acdd2-1f3a%22	http://www.eagleget.com/wp-includes/js/imagesloaded.min.js?ver=3.2.0	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-includes/js/imagesloaded.min55a0.js	(from http://www.eagleget.com/)
01:29:31	28954/28954	---MCZ	200	added ('OK')	application/javascript	etag:W/%225772c67e-711a%22	http://www.eagleget.com/wp-includes/js/masonry.min.js?ver=3.3.2	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-includes/js/masonry.mind617.js	(from http://www.eagleget.com/)
01:29:31	1078/1078	---MCZ	200	added ('OK')	application/javascript	etag:W/%22564cce50-436%22	http://www.eagleget.com/wp-includes/js/comment-reply.min.js?ver=4.9.14	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-includes/js/comment-reply.min761a.js	(from http://www.eagleget.com/)
01:29:32	1403/1403	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c11cd50-57b%22	http://www.eagleget.com/wp-includes/js/wp-embed.min.js?ver=4.9.14	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-includes/js/wp-embed.min761a.js	(from http://www.eagleget.com/)
01:29:32	15024/15024	---M--	200	added ('OK')	image/png	etag:%225bb4aa11-3ab0%22	http://www.eagleget.com/wp-content/themes/one-page-express/assets/images/hamburger.png	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/themes/one-page-express/assets/images/hamburger.png	(from http://www.eagleget.com/wp-content/themes/one-page-express/style.css?ver=1.2.8)
01:29:32	334/334	---M--	200	added ('OK')	image/png	etag:%225bb4aa11-14e%22	http://www.eagleget.com/wp-content/themes/one-page-express/assets/images/close_icon.png	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/themes/one-page-express/assets/images/close_icon.png	(from http://www.eagleget.com/wp-content/themes/one-page-express/style.css?ver=1.2.8)
01:29:33	963/963	---M--	200	added ('OK')	image/png	etag:%225bb4aa11-3c3%22	http://www.eagleget.com/wp-content/themes/one-page-express/assets/images/mini_menu.png	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/themes/one-page-express/assets/images/mini_menu.png	(from http://www.eagleget.com/wp-content/themes/one-page-express/style.css?ver=1.2.8)
01:29:33	1098/1098	---M--	200	added ('OK')	image/png	etag:%225bb4aa11-44a%22	http://www.eagleget.com/wp-content/themes/one-page-express/assets/images/mini_arrow_large.png	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/themes/one-page-express/assets/images/mini_arrow_large.png	(from http://www.eagleget.com/wp-content/themes/one-page-express/style.css?ver=1.2.8)
01:29:33	1018/1018	---M--	200	added ('OK')	image/png	etag:%225bb4aa11-3fa%22	http://www.eagleget.com/wp-content/themes/one-page-express/assets/images/mini_circle.png	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/themes/one-page-express/assets/images/mini_circle.png	(from http://www.eagleget.com/wp-content/themes/one-page-express/style.css?ver=1.2.8)
01:29:34	1106/1106	---M--	200	added ('OK')	image/png	etag:%225bb4aa11-452%22	http://www.eagleget.com/wp-content/themes/one-page-express/assets/images/mini_arrow.png	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/themes/one-page-express/assets/images/mini_arrow.png	(from http://www.eagleget.com/wp-content/themes/one-page-express/style.css?ver=1.2.8)
01:29:44	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225bb4aa11-2876e%22	http://www.eagleget.com/wp-content/themes/one-page-express/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/themes/one-page-express/assets/fonts/fontawesome-webfont3e6e.eot	(from http://www.eagleget.com/wp-content/themes/one-page-express/assets/font-awesome/font-awesome.min.css?ver=1.2.8)
01:29:47	77160/77160	---M--	200	added ('OK')	application/octet-stream	etag:%225bb4aa11-12d68%22	http://www.eagleget.com/wp-content/themes/one-page-express/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/themes/one-page-express/assets/fonts/fontawesome-webfont3e6e.woff2	(from http://www.eagleget.com/wp-content/themes/one-page-express/assets/font-awesome/font-awesome.min.css?ver=1.2.8)
01:29:53	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225bb4aa11-6c7db%22	http://www.eagleget.com/wp-content/themes/one-page-express/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/themes/one-page-express/assets/fonts/fontawesome-webfont3e6e.svg	(from http://www.eagleget.com/wp-content/themes/one-page-express/assets/font-awesome/font-awesome.min.css?ver=1.2.8)
01:29:53	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225bb4aa11-2876e%22	http://www.eagleget.com/wp-content/themes/one-page-express/assets/fonts/fontawesome-webfont.eot?	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/themes/one-page-express/assets/fonts/fontawesome-webfontd41d.eot	(from http://www.eagleget.com/wp-content/themes/one-page-express/assets/font-awesome/font-awesome.min.css?ver=1.2.8)
01:29:53	98024/98024	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225bb4aa11-17ee8%22	http://www.eagleget.com/wp-content/themes/one-page-express/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/themes/one-page-express/assets/fonts/fontawesome-webfont3e6e.woff	(from http://www.eagleget.com/wp-content/themes/one-page-express/assets/font-awesome/font-awesome.min.css?ver=1.2.8)
01:29:54	7352/7352	---M--	200	added ('OK')	image/png	etag:%22550ba62b-1cb8%22	http://www.eagleget.com/wp-content/uploads/2015/03/softpedia1.png	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/uploads/2015/03/softpedia1.png	(from http://www.eagleget.com/download/)
01:29:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jun%202020%2000:29:52%20GMT	http://www.eagleget.com/?p=74	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/index49a5.html	(from http://www.eagleget.com/download/)
01:29:55	2205/2205	---MCZ	200	added ('OK')	application/json	date:Fri,%2005%20Jun%202020%2000:29:52%20GMT	http://www.eagleget.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.eagleget.com%2Fdownload%2F	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-json/oembed/1.0/embed9e8d.json	(from http://www.eagleget.com/download/)
01:29:55	2302/2302	---MCZ	200	added ('OK')	text/xml	date:Fri,%2005%20Jun%202020%2000:29:53%20GMT	http://www.eagleget.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.eagleget.com%2Fdownload%2F&format=xml	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-json/oembed/1.0/embedd65f	(from http://www.eagleget.com/download/)
01:29:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jun%202020%2000:29:53%20GMT	http://www.eagleget.com/worldwide	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/worldwide	(from http://www.eagleget.com/download/)
01:29:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jun%202020%2000:29:54%20GMT	http://www.eagleget.com/download/setup.exe	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/download/setup.exe	(from http://www.eagleget.com/download/)
